Root_ID	Top_in_out_region	Verified_NT_type
720575941618799487	ME	acetylcholine
720575941618822527	T2_MESONM	gaba
720575941618863487	T1_PRONM	acetylcholine
720575941618868095	SIP.NO_CONS	dopamine
720575941618893183	T1_PRONM	acetylcholine
720575941618895231	SPS.INTTCT	glutamate
720575941618917759	T3_METANM	acetylcholine
720575941618919551	T3_METANM	acetylcholine
720575941618935423	MB_CA	acetylcholine
720575941618944895	MB_CA.MB_ML	acetylcholine
720575941618964923	NO_CONS.ME	acetylcholine_histamine
720575941618982527	ME.LOP	acetylcholine
720575941619002751	AL	acetylcholine
720575941619031167	MB_ML.NO_CONS	acetylcholine
720575941619071871	UNASSIGNED	acetylcholine
720575941619104127	PLP	gaba
720575941619105407	PLP	gaba
720575941619138175	MB_CA.NO_CONS	acetylcholine
720575941619196543	ME	acetylcholine
720575941619200383	AL	acetylcholine
720575941619200639	AL	acetylcholine
720575941619201407	ME	acetylcholine
720575941619227263	ME	acetylcholine
720575941619267199	MB_PED	acetylcholine
720575941619267967	AVLP	acetylcholine
720575941619268223	ME	acetylcholine
720575941619304063	ME	acetylcholine
720575941619311743	MB_CA	acetylcholine
720575941619317375	UNASSIGNED.AL	acetylcholine
720575941619322751	ME	gaba_nitric_oxide
720575941619324543	MB_CA.MB_PED	acetylcholine
720575941619362687	ME	glutamate
720575941619383679	ME.LO	acetylcholine
720575941619390079	ME	gaba
720575941619415679	ME.LO	acetylcholine
720575941619432063	ME	acetylcholine
720575941619461759	ME	acetylcholine_dopamine_nitric_oxide
720575941619518079	ME	acetylcholine
720575941619560575	ME	glutamate
720575941619561343	ME	gaba
720575941619568255	ME	glutamate
720575941619572607	ME	glutamate
720575941619598463	INTTCT.T1_PRONM	gaba
720575941619599487	ME	glutamate
720575941619610495	ME	gaba_nitric_oxide
720575941619618687	ME	gaba_nitric_oxide
720575941619619711	NO_CONS.ME	gaba_nitric_oxide
720575941619627903	ME	gaba_nitric_oxide
720575941619635071	ME	acetylcholine
720575941619639935	ME	acetylcholine
720575941619731426	NO_CONS.T1_PRONM	acetylcholine
720575941619839103	ME	gaba_nitric_oxide
720575941619856767	HTCT	gaba
720575941619865727	T3_METANM	gaba
720575941619869823	T1_PRONM	glutamate
720575941619873663	T1_PRONM.HTCT	acetylcholine
720575941619878271	T2_MESONM	acetylcholine
720575941619890047	ANM	glutamate
720575941619899263	ANM	gaba
720575941619902591	T2_MESONM	acetylcholine
720575941619903359	T2_MESONM	acetylcholine
720575941619903615	T2_MESONM	acetylcholine
720575941619905151	T1_PRONM	gaba
720575941619906431	AMNP	acetylcholine
720575941619924863	T3_METANM	acetylcholine
720575941619925119	LOP.PLP	acetylcholine
720575941619926143	ANM	gaba
720575941620010111	SCL.SLP	acetylcholine
720575941620020095	PLP	acetylcholine
720575941620049023	AL.LH	gaba
720575941620065407	MB_ML	acetylcholine
720575941620090239	AL	acetylcholine
720575941620110975	ME	glutamate
720575941620273535	GNG.T1_PRONM	glutamate
720575941620311679	AL	acetylcholine
720575941620320639	CRE.VES	dopamine
720575941620397183	ME	gaba_nitric_oxide
720575941620476031	AL	acetylcholine
720575941620477055	AL	acetylcholine
720575941620563071	ME	glutamate
720575941621559548	T3_METANM	acetylcholine
720575941621616380	INTTCT.HTCT	gaba
720575941621618684	T2_MESONM	gaba
720575941621625084	T3_METANM	gaba
720575941621629692	LTCT	acetylcholine
720575941621634044	T1_PRONM	gaba
720575941621643772	T2_MESONM	gaba
720575941621652220	INTTCT.T2_MESONM	acetylcholine
720575941621675516	T3_METANM	gaba
720575941621685244	LTCT.T3_METANM	acetylcholine
720575941621698300	HTCT.WTCT	acetylcholine
720575941621707516	T2_MESONM	gaba
720575941621725180	NTCT.WTCT	gaba
720575941621725948	T1_PRONM.NO_CONS	glutamate
720575941621730300	T1_PRONM	acetylcholine
720575941621747964	T3_METANM	acetylcholine
720575941621761276	T3_METANM	acetylcholine
720575941621780732	HTCT	acetylcholine
720575941622207228	MB_CA	acetylcholine
720575941622228732	T1_PRONM	gaba
720575941622232828	HTCT	acetylcholine
720575941622236924	T3_METANM	gaba
720575941622356988	ME	gaba
720575941622358012	LO.LOP	acetylcholine
720575941622372604	ME.LOP	acetylcholine
720575941622378236	ME.LO	acetylcholine
720575941622426364	ME.LO	glutamate
720575941622429948	ME	acetylcholine
720575941622459900	ME.LO	acetylcholine
720575941622504188	ME	acetylcholine
720575941622515964	ME	acetylcholine
720575941622545404	ME.LO	glutamate
720575941622553852	ME.LO	acetylcholine
720575941622566140	ME	gaba_nitric_oxide
720575941622572540	ME.LOP	acetylcholine
720575941622572796	ME.LOP	acetylcholine
720575941622573564	ME.LO	acetylcholine
720575941622581756	LO.LOP	acetylcholine
720575941622584316	ME	glutamate
720575941622588668	ME	gaba
720575941622589180	ME.LO	glutamate
720575941622591740	ME	acetylcholine
720575941622592252	ME	glutamate
720575941622613500	ME	acetylcholine
720575941622614780	ME	glutamate
720575941622625020	ME	gaba
720575941622629628	LO.LOP	acetylcholine
720575941622648316	ME.LOP	acetylcholine
720575941622648572	ME	acetylcholine
720575941622655228	LO.LOP	acetylcholine
720575941622655740	ME	acetylcholine
720575941622728444	ME	acetylcholine
720575941622765308	ME	glutamate
720575941622771196	ME	glutamate
720575941622793212	HTCT	gaba
720575941622802428	HTCT	gaba
720575941622857724	ME.LO	acetylcholine
720575941622863868	ME.LO	glutamate
720575941622864892	ME	acetylcholine
720575941622879228	ME.LOP	acetylcholine
720575941622879484	ME.LOP	acetylcholine
720575941622898172	T2_MESONM	acetylcholine
720575941622926332	ME	glutamate
720575941622931964	LO.LOP	acetylcholine
720575941622951164	ME.LOP	acetylcholine
720575941622951676	ME.LOP	acetylcholine
720575941622982652	ME.LOP	acetylcholine
720575941622999498	T2_MESONM.T2_MVAC	gaba
720575941623010044	NO_CONS.ME	gaba_nitric_oxide
720575941623031242	T2_MESONM.LTCT	acetylcholine
720575941623034058	T2_MESONM	acetylcholine
720575941623034364	LO.LOP	acetylcholine
720575941623042044	ME.LOP	acetylcholine
720575941623051978	T1_PRONM	gaba
720575941623060938	T1_PRONM	gaba
720575941623067338	LTCT	acetylcholine
720575941623069386	T2_MESONM	gaba
720575941623069948	ME.LO	acetylcholine
720575941623070716	ME.LOP	acetylcholine
720575941623072970	T2_MESONM	gaba
720575941623078602	T1_PRONM	glutamate
720575941623097084	NO_CONS	acetylcholine
720575941623097290	T3_METANM	gaba
720575941623100618	T1_PRONM	acetylcholine
720575941623104458	WTCT.UNASSIGNED	glutamate
720575941623108298	WTCT	gaba
720575941623124426	T1_PRONM	gaba
720575941623130108	T2_MESONM	glutamate
720575941623131388	ME	acetylcholine
720575941623134154	T3_METANM	acetylcholine
720575941623139018	T1_PRONM	gaba
720575941623142396	ME	acetylcholine
720575941623143932	ME	gaba_nitric_oxide
720575941623146186	T1_PRONM	gaba
720575941623151100	ME.LO	acetylcholine
720575941623154634	T1_PRONM	acetylcholine
720575941623155196	T2_MESONM	acetylcholine
720575941623162108	T1_PRONM	acetylcholine
720575941623204860	HTCT	acetylcholine
720575941623218172	T1_PRONM	glutamate
720575941623219914	HTCT.INTTCT	acetylcholine
720575941623230666	ANM	gaba
720575941623231740	T2_MVAC.T2_MESONM	acetylcholine
720575941623240300	ME.LO	acetylcholine
720575941623246444	ME.LOP	acetylcholine
720575941623252332	ME.LOP	acetylcholine
720575941623260924	MB_CA.NO_CONS	acetylcholine
720575941623269628	MB_CA.MB_PED	acetylcholine
720575941623277211	ME.LOP	acetylcholine
720575941623301628	T1_PRONM	acetylcholine
720575941623303323	T2_MESONM	acetylcholine
720575941623307628	HTCT	acetylcholine
720575941623311259	T2_MESONM.AMNP	acetylcholine
720575941623314843	AMNP.LTCT	gaba
720575941623317659	ANM	gaba
720575941623320731	T2_MESONM	gaba
720575941623326572	WTCT	gaba
720575941623328108	WTCT.INTTCT	gaba
720575941623329132	T2_MESONM	acetylcholine
720575941623331739	INTTCT.HTCT	gaba
720575941623332507	T1_PRONM	gaba
720575941623338139	AMNP	acetylcholine
720575941623343868	MB_CA.MB_PED	acetylcholine
720575941623347594	HTCT.NTCT	acetylcholine
720575941623349659	T2_MESONM	acetylcholine
720575941623353755	WTCT	gaba
720575941623354267	T2_MESONM	glutamate
720575941623357083	T1_PRONM.T2_MESONM	acetylcholine
720575941623361947	T2_MESONM	gaba
720575941623362186	T1_PRONM	gaba
720575941623369610	T2_MESONM	gaba
720575941623372699	AMNP	acetylcholine
720575941623380635	INTTCT.HTCT	gaba
720575941623383195	T2_MVAC	acetylcholine
720575941623385755	T1_PRONM	gaba
720575941623388524	NTCT.WTCT	gaba
720575941623388827	T1_PRONM	gaba
720575941623392108	T2_MESONM	acetylcholine
720575941623398508	T2_MESONM	gaba
720575941623399788	INTTCT	acetylcholine
720575941623400300	AMNP	acetylcholine
720575941623402860	LTCT.HTCT	gaba
720575941623403116	T2_MESONM.NO_CONS	glutamate
720575941623407050	SAD.IPS	acetylcholine
720575941623407212	T1_PRONM	acetylcholine
720575941623408010	T3_METANM	acetylcholine
720575941623411611	HTCT.NTCT	acetylcholine
720575941623412844	T3_METANM	acetylcholine
720575941623439754	WTCT	acetylcholine
720575941623441290	T1_PRONM	acetylcholine
720575941623442684	MB_CA.NO_CONS	acetylcholine
720575941623442796	T3_METANM	acetylcholine
720575941623446012	SLP.MB_PED	acetylcholine
720575941623446154	T1_PRONM.NTCT	acetylcholine
720575941623448219	FB	acetylcholine
720575941623448316	MB_CA.MB_ML	acetylcholine
720575941623454875	T3_METANM	acetylcholine
720575941623458812	MB_CA.MB_VL	acetylcholine
720575941623473253	T3_METANM	acetylcholine
720575941623475594	T3_METANM	gaba
720575941623476618	T3_METANM	gaba
720575941623484156	WED.AMMC	gaba
720575941623496586	T3_METANM	glutamate
720575941623539355	MB_CA.MB_PED	acetylcholine
720575941623540732	MB_CA.MB_VL	acetylcholine
720575941623596955	MB_CA.MB_PED	acetylcholine
720575941623597723	MB_CA.CRE	acetylcholine
720575941623618812	ME.LO	acetylcholine
720575941623636220	ME.LOP	acetylcholine
720575941623650044	ME.LO	acetylcholine
720575941623683836	ME	glutamate
720575941623688700	ME	acetylcholine
720575941623731611	LO	gaba
720575941623766780	ME	glutamate
720575941623768940	EB	gaba
720575941623789770	MB_ML	acetylcholine
720575941623804924	ME	glutamate
720575941623817468	HTCT.NO_CONS	acetylcholine
720575941623828732	ME	acetylcholine
720575941623849212	ME	acetylcholine
720575941623871740	ME.LO	acetylcholine
720575941623878140	ME	acetylcholine
720575941623879420	ME	gaba_nitric_oxide
720575941623889660	ME.LO	acetylcholine
720575941623907580	ME	gaba_nitric_oxide
720575941623908298	HTCT.INTTCT	acetylcholine
720575941623968411	T2_MESONM	acetylcholine
720575941623970971	T1_PRONM	acetylcholine
720575941623986890	ME.LO	acetylcholine
720575941623992778	ME	acetylcholine
720575941624009418	ME	acetylcholine
720575941624011978	ME	gaba_nitric_oxide
720575941624014491	MB_CA.NO_CONS	acetylcholine
720575941624014794	ME	acetylcholine
720575941624015818	LO	acetylcholine
720575941624018826	EB	gaba
720575941624024714	EB	gaba
720575941624027082	ME	acetylcholine
720575941624034250	LO.LOP	acetylcholine
720575941624035786	LO.LOP	acetylcholine
720575941624035836	ME.LO	acetylcholine
720575941624041418	ME	acetylcholine
720575941624049098	ME.LOP	acetylcholine
720575941624049610	ME.LOP	acetylcholine
720575941624057852	ME.LO	acetylcholine
720575941624060874	ME	acetylcholine
720575941624061386	LO.LOP	acetylcholine
720575941624068251	NO_CONS.ME	acetylcholine
720575941624068298	ME	gaba
720575941624080748	MB_CA.MB_VL	acetylcholine
720575941624081098	LO.LOP	acetylcholine
720575941624083658	LO.LOP	acetylcholine
720575941624084682	ME.LOP	acetylcholine
720575941624086218	ME.LOP	acetylcholine
720575941624088522	LO.LOP	acetylcholine
720575941624090732	T1_PRONM	acetylcholine
720575941624093548	T3_METANM	acetylcholine
720575941624104091	ME.LOP	acetylcholine
720575941624107978	ME.LOP	acetylcholine
720575941624117962	ME.LOP	acetylcholine
720575941624119804	FB	acetylcholine
720575941624122267	ME.LOP	acetylcholine
720575941624130698	T2_MESONM	acetylcholine
720575941624135932	AL	acetylcholine
720575941624139722	ME	acetylcholine
720575941624140652	FB	acetylcholine
720575941624147611	LO.LOP	acetylcholine
720575941624149403	LO.LOP	acetylcholine
720575941624149898	MB_CA	acetylcholine
720575941624151690	AL	acetylcholine
720575941624155644	WTCT	glutamate
720575941624162459	ME	acetylcholine
720575941624162715	ME	acetylcholine
720575941624165019	ME.LOP	acetylcholine
720575941624166282	MB_CA.MB_PED	acetylcholine
720575941624168444	T3_METANM	gaba
720575941624175515	WED.AVLP	gaba
720575941624178172	T2_MESONM	gaba
720575941624179708	T1_PRONM	acetylcholine
720575941624181194	ME.LO	acetylcholine
720575941624186779	ME	acetylcholine
720575941624187244	ICL.MB_ML	acetylcholine
720575941624191852	LO.LOP	acetylcholine
720575941624194412	ME	gaba
720575941624197228	MB_CA	acetylcholine
720575941624198140	T2_MESONM	glutamate
720575941624205564	HTCT	acetylcholine
720575941624206700	ME	gaba_nitric_oxide
720575941624207356	T3_METANM	acetylcholine
720575941624207868	INTTCT	gaba
720575941624207980	ME	acetylcholine
720575941624208586	ME	acetylcholine
720575941624209610	ME	acetylcholine
720575941624210028	ME	acetylcholine
720575941624214380	ME	glutamate
720575941624214780	GNG	gaba
720575941624215707	ME.LOP	acetylcholine
720575941624219132	AL	acetylcholine
720575941624221180	T1_PRONM	gaba
720575941624222460	T3_METANM	acetylcholine
720575941624224411	ME.LOP	acetylcholine
720575941624229740	ME.LOP	acetylcholine
720575941624230794	MB_CA.MB_VL	acetylcholine
720575941624231532	ME.LOP	acetylcholine
720575941624231626	LO.LOP	acetylcholine
720575941624235163	ME	acetylcholine
720575941624238188	ME.LOP	acetylcholine
720575941624239003	LO	acetylcholine
720575941624242796	ME.LOP	acetylcholine
720575941624245756	ME.LO	acetylcholine
720575941624248940	ME.LOP	acetylcholine
720575941624249755	ME	acetylcholine
720575941624253322	MB_CA.MB_ML	acetylcholine
720575941624258459	ME	gaba_nitric_oxide
720575941624259948	ME.LOP	acetylcholine
720575941624260204	ME	glutamate
720575941624262252	ME	gaba
720575941624262794	ME	acetylcholine
720575941624262858	LOP.PLP	acetylcholine
720575941624267402	MB_CA.MB_PED	acetylcholine
720575941624268652	ME.LOP	acetylcholine
720575941624269194	EB	gaba
720575941624270956	LO	acetylcholine
720575941624272330	ME	glutamate
720575941624275099	ME	acetylcholine
720575941624276426	LO.LOP	acetylcholine
720575941624279498	LO.LOP	acetylcholine
720575941624279707	ME	gaba_nitric_oxide
720575941624281243	ME	acetylcholine
720575941624282108	MB_CA.MB_ML	acetylcholine
720575941624282826	LO.LOP	acetylcholine
720575941624283500	ME	acetylcholine
720575941624286922	ME.LOP	acetylcholine
720575941624287643	ME.LO	acetylcholine
720575941624289691	LO.LOP	acetylcholine
720575941624290459	LO.LOP	acetylcholine
720575941624290762	ME.LOP	acetylcholine
720575941624291530	ME.LOP	acetylcholine
720575941624294538	ME.LOP	acetylcholine
720575941624295050	LO.LOP	acetylcholine
720575941624296586	ME	glutamate
720575941624296812	ME	glutamate
720575941624299466	LO.LOP	acetylcholine
720575941624301962	LOP.PLP	acetylcholine
720575941624304522	ME	acetylcholine
720575941624305404	NO_CONS.MB_ML	dopamine_nitric_oxide
720575941624306540	ME.LOP	acetylcholine
720575941624307594	ME	gaba_nitric_oxide
720575941624309147	ME	gaba
720575941624317642	ME	acetylcholine
720575941624323978	LO.LOP	acetylcholine
720575941624328444	T2_MESONM.AVLP	gaba
720575941624331146	NO_CONS.ME	gaba_nitric_oxide
720575941624331658	ME	acetylcholine_dopamine_nitric_oxide
720575941624331884	ME	glutamate
720575941624334235	LO.LOP	acetylcholine
720575941624338058	LOP	glutamate
720575941624340588	LO.PVLP	acetylcholine
720575941624341100	ME.NO_CONS	glutamate
720575941624341356	ME	gaba_nitric_oxide
720575941624345243	ME	acetylcholine
720575941624346506	LO.LOP	acetylcholine
720575941624348042	ME.LOP	acetylcholine
720575941624348571	ME	acetylcholine
720575941624350875	ME.LOP	acetylcholine
720575941624351740	SMP	acetylcholine
720575941624351882	ME	acetylcholine
720575941624352923	LO.LOP	acetylcholine
720575941624354762	ME	glutamate
720575941624358090	LO.LOP	acetylcholine
720575941624358794	ME	gaba_nitric_oxide
720575941624364540	ICL	gaba
720575941624366700	LO.LOP	acetylcholine
720575941624373147	LO.LOP	acetylcholine
720575941624379500	ME.LOP	acetylcholine
720575941624379644	FB	glutamate
720575941624380554	ME.LOP	acetylcholine
720575941624380874	LO.LOP	acetylcholine
720575941624382572	ME.NO_CONS	gaba
720575941624382619	LO.LOP	acetylcholine
720575941624384906	ME	glutamate
720575941624387948	ME.LOP	acetylcholine
720575941624408428	NO_CONS.LOP	acetylcholine
720575941624410220	LO.LOP	acetylcholine
720575941624413322	ME	acetylcholine
720575941624414716	AL	acetylcholine
720575941624421996	ME.LOP	acetylcholine
720575941624424586	ME	gaba_nitric_oxide
720575941624427372	ME	gaba
720575941624428652	LO.LOP	acetylcholine
720575941624428908	LO.LOP	acetylcholine
720575941624430444	LO.LOP	acetylcholine
720575941624432236	ME	glutamate
720575941624434540	LO	acetylcholine
720575941624439242	ME.LO	acetylcholine
720575941624439707	LO.LOP	acetylcholine
720575941624441802	ME.NO_CONS	gaba
720575941624443132	AL	acetylcholine
720575941624447484	LH.SLP	acetylcholine
720575941624450506	T1_PRONM	glutamate
720575941624453484	ME	acetylcholine
720575941624456603	ME	acetylcholine
720575941624458139	FB	acetylcholine
720575941624461564	T1_PRONM.VES	acetylcholine
720575941624462332	SIP	acetylcholine
720575941624465802	ME	glutamate
720575941624466284	ME	acetylcholine
720575941624475274	ME	acetylcholine
720575941624477322	ME.NO_CONS	acetylcholine_nitric_oxide
720575941624479852	LO.LOP	acetylcholine
720575941624484746	ME.LOP	acetylcholine
720575941624487882	T3_MVAC.AVLP	acetylcholine
720575941624504202	ME	glutamate
720575941624509083	ME	acetylcholine
720575941624509834	LO.LOP	acetylcholine
720575941624511114	ME.LOP	acetylcholine
720575941624512108	ME	gaba
720575941624528236	UNASSIGNED	acetylcholine
720575941624529802	ME	glutamate
720575941624536458	ME	gaba_nitric_oxide
720575941624540524	ME	gaba
720575941624541386	MB_CA.NO_CONS	acetylcholine
720575941624542346	ME.LOP	acetylcholine
720575941624542858	ME.LOP	acetylcholine
720575941624547722	ME	gaba_nitric_oxide
720575941624550794	ME.LO	acetylcholine
720575941624553418	ME	acetylcholine
720575941624559050	ME	glutamate
720575941624559562	ME	gaba_nitric_oxide
720575941624570314	ME.LO	acetylcholine
720575941624571018	LO.LOP	acetylcholine
720575941624572315	MB_CA.MB_ML	acetylcholine
720575941624573339	ME	acetylcholine
720575941624575996	AL	gaba
720575941624578300	ME	glutamate
720575941624578698	ME.LOP	acetylcholine
720575941624584138	NO_CONS.ME	gaba_nitric_oxide
720575941624585354	ME	glutamate
720575941624586651	ME	glutamate
