root_id	group	nt_type
720575940612309671	AVLP.ICL	ACH
720575940612309909	ME	GABA
720575940612309966	ME	ACH
720575940612310478	LA	ACH
720575940612311246	LA	ACH
720575940612311987	VES.GNG	ACH
720575940612312282	ME	ACH
720575940612312418	ME	ACH
720575940612312499	GNG	SER
720575940612312689	ME.LOP	ACH
720575940612313586	LO	ACH
720575940612313827	AVLP	GABA
720575940612314210	ME.LO	ACH
720575940612314574	LA	ACH
720575940612315699	IPS	ACH
720575940612315890	ME	GLUT
720575940612316313	ME.LOP	ACH
720575940612316514	IPS.SPS	ACH
720575940612316529	ME.LO	ACH
720575940612316634	ME.LOP	ACH
720575940612316847	FB	ACH
720575940612317107	IPS.GNG	ACH
720575940612317298	ME	ACH
720575940612318065	ME.LOP	ACH
720575940612318101	LO	GABA
720575940612318673	FB	ACH
720575940612318869	ME.LO	ACH
720575940612319125	LOP	ACH
720575940612319155	GNG	ACH
720575940612319601	ME	ACH
720575940612319658	ME.LOP	ACH
720575940612320098	ME	GABA
720575940612320218	ME	GLUT
720575940612320498	AL.LH	GABA
720575940612320739	ME.PLP	ACH
720575940612321122	SMP.LO	GLUT
720575940612321194	CRE.LAL	GABA
720575940612321266	LH	GABA
720575940612321634	SPS	GLUT
720575940612322227	LO.LOP	ACH
720575940612322402	LOP.LO	ACH
720575940612322417	ME.LO	ACH
720575940612322658	CRE.ATL	SER
720575940612323025	LO.PVLP	ACH
720575940612323185	ME	GLUT
720575940612323441	ME	GLUT
720575940612323507	ME	GLUT
720575940612323737	ME	ACH
720575940612323811	AOTU	ACH
720575940612324333	AOTU.CRE	ACH
720575940612325326	ME.LO	ACH
720575940612325807	AVLP	ACH
720575940612326362	LO	GABA
720575940612327065	ME.LO	ACH
720575940612327091	GNG.AVLP	ACH
720575940612327410	LH	GLUT
720575940612327446	FB	ACH
720575940612328654	ME	ACH
720575940612328857	ME.LO	GLUT
720575940612329395	ME	GLUT
720575940612329934	ME.LO	GLUT
720575940612330154	FB	GLUT
720575940612330446	ME	GLUT
720575940612330609	LO.LOP	ACH
720575940612331250	SMP	GLUT
720575940612331362	ME	ACH
720575940612331618	VES.IPS	GABA
720575940612331699	PLP.SMP	ACH
720575940612331726	ME	ACH
720575940612331982	ME	ACH
720575940612331994	LO	ACH
720575940612332401	LO	ACH
720575940612332494	ME.LO	ACH
720575940612332750	ME.LA	ACH
720575940612333169	ME.LOP	ACH
720575940612333425	LO.ME	GLUT
720575940612333491	ME	ACH
720575940612333518	ME	GABA
720575940612333521	ME	GABA
720575940612333846	SLP	ACH
720575940612334515	ME	ACH
720575940612334810	ME	ACH
720575940612334946	FB	DA
720575940612335090	ME.LO	ACH
720575940612335102	AVLP	ACH
720575940612335714	ICL	ACH
720575940612336090	LO	ACH
720575940612336867	ME	ACH
720575940612337083	ME	ACH
720575940612337203	MB_CA.MB_VL	ACH
720575940612337331	GNG.VES	ACH
720575940612337614	ME	ACH
720575940612338289	ME	ACH
720575940612338382	ME	GABA
720575940612338674	AMMC	GABA
720575940612338942	GNG	ACH
720575940612339123	GNG	GABA
720575940612339370	MB_CA.MB_ML	ACH
720575940612339810	MB_CA.MB_ML	ACH
720575940612340430	ME	ACH
720575940612340520	AVLP	ACH
720575940612340630	ME	ACH
720575940612341219	ME.LO	ACH
720575940612341858	SLP	GLUT
720575940612342550	IPS.LAL	ACH
720575940612342746	ME	ACH
720575940612342770	LO.LOP	ACH
720575940612343138	ME	GABA
720575940612343705	LOP	ACH
720575940612344293	MB_CA	ACH
720575940612344306	GNG	ACH
720575940612344418	ME	GLUT
720575940612344490	PLP.ICL	ACH
720575940612344690	LO	GLUT
720575940612345038	ME	ACH
720575940612345713	ME.LO	ACH
720575940612346074	ME.LO	ACH
720575940612346085	ME.LO	ACH
720575940612346408	ICL.SPS	GLUT
720575940612347086	ME	ACH
720575940612347354	LO	GLUT
720575940612347363	LH	GLUT
720575940612348110	ME	ACH
720575940612348438	FLA.SMP	ACH
720575940612348950	AVLP	ACH
720575940612349363	LA.ME	GLUT
720575940612350899	ME.LO	ACH
720575940612351346	ME.LO	ACH
720575940612351510	LAL.EB	GABA
720575940612352114	ME	ACH
720575940612352423	MB_CA.MB_ML	ACH
720575940612352741	ME.LO	ACH
720575940612353450	LO.LOP	ACH
720575940612354034	GNG	GABA
720575940612354711	LO.LOP	ACH
720575940612354983	PVLP.LO	ACH
720575940612355507	AL.LH	GABA
720575940612356275	LO	ACH
720575940612356904	MB_CA.MB_ML	ACH
720575940612357326	LO.AOTU	ACH
720575940612357618	GNG	ACH
720575940612358350	LO	ACH
720575940612358579	LO.LOP	ACH
720575940612358642	SPS.IPS	ACH
720575940612359343	SPS	GLUT
720575940612360419	ME	ACH
720575940612360755	LO.LOP	ACH
720575940612360857	ME.LOP	ACH
720575940612361106	SLP	ACH
720575940612362446	LO	ACH
720575940612362663	MB_CA.MB_VL	ACH
720575940612362675	ME	GABA
720575940612363470	ME	GABA
720575940612363827	AOTU.SPS	GLUT
720575940612364693	ME.LA	ACH
720575940612364697	SIP.VES	ACH
720575940612365169	ME	GABA
720575940612365464	ME.LOP	ACH
720575940612365937	ME	ACH
720575940612366061	ME	ACH
720575940612366322	GNG	ACH
720575940612367473	ME	GLUT
720575940612368754	ME.LO	ACH
720575940612369114	ME	GLUT
720575940612369578	ME	ACH
720575940612369614	ME	ACH
720575940612369870	ICL	GLUT
720575940612370069	LO.LOP	ACH
720575940612371351	LO.LOP	ACH
720575940612371418	ME	GLUT
720575940612371569	ME	ACH
720575940612371941	ME.LO	ACH
720575940612372174	ME.LO	ACH
720575940612372453	ME.LO	ACH
720575940612372650	MB_CA.MB_ML	ACH
720575940612372686	ME	GABA
720575940612373198	LO.LOP	ACH
720575940612373362	GNG	ACH
720575940612373423	IPS.GNG	ACH
720575940612374501	LH	GLUT
720575940612374707	ME	GABA
720575940612374737	ME	ACH
720575940612374757	LH.SLP	ACH
720575940612374897	ME	ACH
720575940612375002	ME	ACH
720575940612375761	LH	GLUT
720575940612376306	ME.LOP	ACH
720575940612376689	LO.LOP	ACH
720575940612376805	GNG	ACH
720575940612376945	ME.LO	ACH
720575940612376983	LO.LOP	ACH
720575940612377267	ME	ACH
720575940612377775	FB	SER
720575940612378152	ME	ACH
720575940612378610	ME	ACH
720575940612379249	ME	GLUT
720575940612379287	LO.LOP	ACH
720575940612379634	ME	ACH
720575940612380645	ME.LO	ACH
720575940612380723	LO.PVLP	ACH
720575940612381335	ME.LOP	ACH
720575940612381925	ME.LO	ACH
720575940612382179	LOP.PLP	ACH
720575940612382437	ME.LO	ACH
720575940612382577	ME.LOP	ACH
720575940612382947	LO.SPS	ACH
720575940612383082	AVLP	ACH
720575940612383381	LO	GLUT
720575940612383706	ME	GLUT
720575940612384665	MB_CA.MB_ML	ACH
720575940612385138	ME.LO	ACH
720575940612385242	ME.LO	ACH
720575940612385765	ME.LO	ACH
720575940612385971	ME	ACH
720575940612386197	ME	ACH
720575940612386257	ME	ACH
720575940612386266	ME.LO	ACH
720575940612387251	ME	ACH
720575940612387434	GNG	ACH
720575940612387555	AL	ACH
720575940612387557	ME	ACH
720575940612388046	ME	GABA
720575940612388787	ME	GLUT
720575940612390885	ME	GABA
720575940612391464	SMP	GLUT
720575940612392398	LOP	GLUT
720575940612392871	SPS	ACH
720575940612393000	ME	ACH
720575940612393074	ME.LO	ACH
720575940612393395	ME	ACH
720575940612394035	ME	ACH
720575940612394803	FB.SMP	ACH
720575940612394931	ME.LO	ACH
720575940612395178	SMP.AL	ACH
720575940612395226	LOP.LO	GLUT
720575940612395237	ME.LO	ACH
720575940612395955	ME	GABA
720575940612397226	ME	ACH
720575940612397717	ME	GABA
720575940612398515	ME	ACH
720575940612398834	ME	ACH
720575940612399986	ME.LO	ACH
720575940612400563	LO.AOTU	ACH
720575940612401138	PVLP.ICL	ACH
720575940612401381	ME.LOP	ACH
720575940612402099	ME.LOP	ACH
720575940612402149	ME	ACH
720575940612402325	ME.LO	ACH
720575940612402418	ME	ACH
720575940612403427	AVLP.SIP	GABA
720575940612403437	ME.LO	ACH
720575940612403685	LH.SLP	ACH
720575940612403882	ME	GABA
720575940612404430	ME	GABA
720575940612404478	CRE	GABA
720575940612404502	ME.LO	ACH
720575940612404709	LH.SLP	GLUT
720575940612404954	LO.LOP	ACH
720575940612405477	ME.LOP	ACH
720575940612405617	ME.LOP	ACH
720575940612405618	ME	GLUT
720575940612405746	ME	ACH
720575940612405987	ME.LO	ACH
720575940612407219	ME.LO	ACH
720575940612407409	LO.LOP	ACH
720575940612407505	ME	ACH
720575940612407538	ME.LOP	ACH
720575940612407581	SAD	ACH
720575940612409059	GNG.SAD	ACH
720575940612409237	LOP.LO	ACH
720575940612409494	AVLP.PLP	GABA
720575940612409885	SAD	ACH
720575940612410074	ME	ACH
720575940612410085	LH.SLP	ACH
720575940612410481	ME	ACH
720575940612411098	ME.LO	ACH
720575940612411289	LO.LOP	ACH
720575940612412851	ME.LO	ACH
720575940612413157	ME.LO	ACH
720575940612413298	LA	ACH
720575940612413413	ME.LO	ACH
720575940612413589	SMP	ACH
720575940612413610	ME	ACH
720575940612414101	LO.ME	GABA
720575940612414131	ME.LO	ACH
720575940612414515	ME	ACH
720575940612415146	ME.LOP	ACH
720575940612415706	ME	GLUT
720575940612415742	AVLP	ACH
720575940612416766	GNG	GABA
720575940612417905	AL	ACH
720575940612417941	ME.LO	GABA
720575940612418019	ME	GLUT
720575940612418161	LO.LOP	ACH
720575940612418201	ME	GABA
720575940612418285	LO.LOP	ACH
720575940612418483	SAD.AMMC	ACH
720575940612418510	ME	GABA
720575940612418766	ME	GABA
720575940612419790	ME	GABA
720575940612420338	ME.LO	ACH
720575940612420594	ME	ACH
720575940612420783	ME	ACH
720575940612421101	FB	GLUT
720575940612421290	MB_CA.MB_ML	ACH
720575940612421605	LO	GABA
720575940612421874	ME	GABA
720575940612422513	ME	ACH
720575940612422629	LOP	GLUT
720575940612422654	AVLP	ACH
720575940612422696	VES.IB	ACH
720575940612423026	ME	ACH
720575940612423208	SPS	ACH
720575940612423386	LO.LOP	GABA
720575940612423829	ME	GLUT
720575940612423922	PRW	GABA
720575940612424232	AVLP	ACH
720575940612424362	LAL.IPS	ACH
720575940612424470	ME.LO	ACH
720575940612425714	ME.LO	ACH
720575940612425946	ME	GABA
720575940612426226	ME	GABA
720575940612426714	ME	ACH
720575940612426994	ME	GLUT
720575940612427157	ME.LO	ACH
720575940612427414	GNG	ACH
720575940612427670	GNG	ACH
720575940612428951	LO.LOP	ACH
720575940612429018	ME.LO	ACH
720575940612429037	ME.LOP	ACH
720575940612429714	SAD.GNG	ACH
720575940612429822	PLP.IPS	ACH
720575940612429938	ME	ACH
720575940612429994	MB_CA.MB_ML	ACH
720575940612430771	ME.LO	ACH
720575940612430821	LH.SLP	ACH
720575940612432021	PLP	ACH
720575940612432241	ME	ACH
720575940612432602	MB_CA.MB_ML	ACH
720575940612432626	LO.LOP	ACH
720575940612433010	ME	ACH
720575940612433266	ME.LO	GLUT
720575940612433578	ME.LO	ACH
720575940612433614	AL.LH	ACH
720575940612433778	ME	GABA
720575940612433901	ME.LO	GLUT
720575940612434099	ME.LO	ACH
720575940612434126	LO	ACH
720575940612434346	PLP.SLP	GLUT
720575940612434661	LH.PVLP	GABA
720575940612435198	MB_CA.MB_ML	ACH
720575940612435353	AVLP	ACH
720575940612435454	MB_CA	ACH
720575940612436135	AVLP	ACH
720575940612436186	LO.LOP	ACH
720575940612436264	MB_CA.MB_ML	ACH
720575940612436403	ME.LO	ACH
720575940612436965	ME	ACH
720575940612437234	ME	GLUT
720575940612437454	ME	ACH
720575940612437674	CRE	GABA
720575940612437966	ME.LOP	ACH
720575940612438386	LO	ACH
720575940612438490	ME.LO	ACH
720575940612438514	GNG	GABA
720575940612439219	ME.LO	ACH
720575940612439269	SLP	ACH
720575940612439502	ME	ACH
720575940612439761	LH	ACH
720575940612439781	ME	GABA
720575940612439958	GNG	ACH
720575940612440014	ME	GABA
720575940612440037	ME	GLUT
720575940612442419	AVLP	ACH
720575940612443890	GNG	GABA
720575940612443926	ME	GLUT
720575940612443944	SPS	GLUT
720575940612444339	ME	ACH
720575940612444645	LH.AVLP	ACH
720575940612444851	ME	GLUT
720575940612444914	ME	GLUT
720575940612445107	ME	ACH
720575940612445134	LO.LOP	ACH
720575940612445170	ME	GLUT
720575940612446194	ME	GABA
720575940612446866	GNG	ACH
720575940612446869	ME	GLUT
720575940612448790	LA.ME	GLUT
720575940612448997	LH.SLP	ACH
720575940612449203	ME	GABA
720575940612449742	ME.LO	ACH
720575940612449998	ME	ACH
720575940612450277	LH.SLP	GLUT
720575940612450453	ME.LO	ACH
720575940612450730	MB_CA.MB_ML	ACH
720575940612451223	LO.LOP	ACH
720575940612452019	ME	ACH
720575940612452978	ME	ACH
720575940612453299	ME.LO	ACH
720575940612453522	NO	ACH
720575940612453526	GNG	ACH
720575940612453603	MB_CA.MB_ML	ACH
720575940612454579	LO	ACH
720575940612454769	ME.LOP	ACH
720575940612455282	ME	GABA
720575940612455321	LO	ACH
720575940612455338	CRE	ACH
720575940612455599	ME	ACH
720575940612455917	AL	ACH
720575940612456359	SMP	ACH
720575940612456883	ME.LO	GLUT
720575940612457139	ME	GABA
720575940612458211	MB_CA.MB_PED	ACH
720575940612460211	ME	ACH
720575940612461426	ME	ACH
720575940612461461	AL	GABA
720575940612461491	ME.LO	ACH
720575940612461774	IPS.VES	ACH
720575940612461795	GNG	ACH
720575940612461977	ME	GABA
720575940612462030	LA	GABA
720575940612462307	LOP.PVLP	ACH
720575940612463027	ME.LO	ACH
720575940612463054	LA	GABA
720575940612463511	LO.LOP	ACH
720575940612463989	ME	ACH
720575940612464114	ME	ACH
720575940612464370	ME	GLUT
720575940612464867	SMP	ACH
720575940612464882	ME	ACH
720575940612465777	AOTU	GLUT
720575940612465817	SMP	GLUT
720575940612465960	SLP.SMP	ACH
720575940612466329	LO.LOP	ACH
720575940612466638	ME	ACH
720575940612466867	ME	ACH
720575940612466930	ME	GLUT
720575940612468130	GNG	ACH
720575940612468594	LH	GABA
720575940612468965	ME	ACH
720575940612469221	ME.LOP	ACH
720575940612469654	GNG	GABA
720575940612469683	ME	ACH
720575940612469782	GNG	ACH
720575940612470258	ME	GLUT
720575940612470490	ME	ACH
720575940612470755	GNG	ACH
720575940612470757	ME	GABA
720575940612471091	AVLP	ACH
720575940612471294	AVLP	ACH
720575940612471921	ME	GABA
720575940612472050	ME	ACH
720575940612472217	ME.LO	ACH
720575940612472231	ME.LO	ACH
720575940612472243	ME	GLUT
720575940612472538	ME	ACH
720575940612472689	LOP	ACH
720575940612473128	MB_CA	ACH
720575940612473640	LO.PLP	ACH
720575940612474026	PLP.ICL	ACH
720575940612475365	SPS	ACH
720575940612475610	ME	ACH
720575940612476634	LO	GABA
720575940612476842	LO.LOP	ACH
720575940612477235	AVLP	GLUT
720575940612477589	LO	GLUT
720575940612477809	ME.LOP	ACH
720575940612477875	LO	ACH
720575940612478181	AMMC	ACH
720575940612478383	PRW	GLUT
720575940612478890	ME	ACH
720575940612478957	ME	GLUT
720575940612479129	ME	GLUT
720575940612479205	GNG	GABA
720575940612479850	SIP.AVLP	ACH
720575940612480151	ME	GABA
720575940612481941	ME	GABA
720575940612481971	ME.LO	ACH
720575940612482522	ME	GABA
720575940612483278	ME	ACH
720575940612483498	LH.SLP	ACH
720575940612483606	ME	ACH
720575940612483826	ME	GLUT
720575940612484778	ME.LO	ACH
720575940612486371	AVLP.SLP	ACH
720575940612486570	ME.LO	ACH
720575940612487118	PLP	GLUT
720575940612487405	ME.LO	ACH
720575940612487574	GNG	SER
720575940612487630	ME	ACH
720575940612488089	LA.ME	ACH
720575940612488106	ME	GLUT
720575940612488142	SMP	ACH
720575940612488341	ICL.GNG	ACH
720575940612488419	AVLP.ICL	ACH
720575940612488615	FB	ACH
720575940612488910	AVLP	ACH
720575940612489109	LOP	ACH
720575940612489113	LO.LOP	ACH
720575940612489166	LO.LOP	ACH
720575940612489365	LA	GLUT
720575940612489565	ME	GABA
720575940612489625	ME.LO	ACH
720575940612489768	PLP	ACH
720575940612489907	ME	ACH
720575940612490723	MB_CA.MB_ML	ACH
720575940612490958	SLP.SMP	ACH
720575940612491250	ME.LO	ACH
720575940612491762	ME	GABA
720575940612491929	SLP	GABA
720575940612492202	ME	ACH
720575940612492211	LO.LOP	ACH
720575940612492723	ME	ACH
720575940612493530	ME.LOP	ACH
720575940612494485	LO	GLUT
720575940612494578	ME	ACH
720575940612494997	ME	ACH
720575940612495331	ME	ACH
720575940612496242	ME.LO	ACH
720575940612496497	ME	GABA
720575940612496533	LA	ACH
720575940612496918	LO.LOP	ACH
720575940612497322	SLP	ACH
720575940612497906	ME	ACH
720575940612498073	LH	GLUT
720575940612498129	LO.PVLP	ACH
720575940612498346	PLP.SCL	GLUT
720575940612498984	AOTU.CRE	ACH
720575940612499097	LH	GABA
720575940612499150	LO	ACH
720575940612499186	ME	ACH
720575940612499222	LO.LOP	ACH
720575940612499406	ME.LO	ACH
720575940612499442	ME	ACH
720575940612499609	LH	GABA
720575940612499662	AOTU	ACH
720575940612499891	ME.LO	ACH
720575940612500082	ME.LO	ACH
720575940612500466	LO	ACH
720575940612501722	ME.LO	ACH
720575940612501966	IPS.LAL	ACH
720575940612502245	ME.LO	ACH
720575940612502514	ME	ACH
720575940612502734	ME	ACH
720575940612503146	LAL.PLP	GABA
720575940612503449	ICL	GLUT
720575940612504243	ME	GABA
720575940612504434	LH	GLUT
720575940612504782	ME.LO	ACH
720575940612504818	LO	ACH
720575940612504981	LA	ACH
720575940612505779	ME.LO	GLUT
720575940612505842	LO	ACH
720575940612506341	ME.LO	ACH
720575940612506354	ME	ACH
720575940612506482	ME	ACH
720575940612506595	LH.SLP	ACH
720575940612506994	AVLP	ACH
720575940612507801	LO.LOP	ACH
720575940612507885	LO.LOP	ACH
720575940612507890	ME	ACH
720575940612508053	PVLP	GABA
720575940612508133	GNG	SER
720575940612508851	ME.LOP	ACH
720575940612509337	LH	GLUT
720575940612509402	LOP	GABA
720575940612509866	ME	ACH
720575940612510634	ME.LO	ACH
720575940612511450	ME.LO	ACH
720575940612511894	GNG	ACH
720575940612512146	LH.GNG	ACH
720575940612512409	LO.LOP	ACH
720575940612512498	ME.LO	ACH
720575940612512665	ME.LO	ACH
720575940612513005	LO	ACH
720575940612513517	ME.LO	ACH
720575940612515058	LOP.LO	ACH
720575940612515546	ME	ACH
720575940612517106	ME	GABA
720575940612517489	ME.AOTU	ACH
720575940612518055	LO.PVLP	ACH
720575940612519317	ME	ACH
720575940612519538	LH	GLUT
720575940612519833	ME	ACH
720575940612519934	ME.LO	ACH
720575940612520341	LA	ACH
720575940612520410	LO	GLUT
720575940612520470	ME.LOP	ACH
720575940612520618	LH	GLUT
720575940612520857	ME.LO	ACH
720575940612520933	ME	GABA
720575940612521166	SMP	GLUT
720575940612522482	ME.LO	ACH
720575940612522646	AVLP	ACH
720575940612522961	LO.PVLP	ACH
720575940612522970	ME.LO	ACH
720575940612522994	ME	GLUT
720575940612523470	AVLP.SCL	ACH
720575940612523506	ME.LO	ACH
720575940612523571	AMMC.WED	ACH
720575940612523669	ME	ACH
720575940612524030	PLP.CRE	ACH
720575940612524202	ME.LO	ACH
720575940612524566	ME	ACH
720575940612524773	LO	GLUT
720575940612525298	ME.LO	ACH
720575940612525491	LO	GLUT
720575940612525973	ME	GABA
720575940612526819	LH	ACH
720575940612526834	LO	ACH
720575940612526997	LA.ME	GLUT
720575940612527310	ME.AOTU	ACH
720575940612527333	ME.LOP	ACH
720575940612527729	LA	GLUT
720575940612528346	ME.LO	ACH
720575940612528563	ME	ACH
720575940612528626	ME.LO	ACH
720575940612529331	ME	GLUT
720575940612531097	ME.LOP	ACH
720575940612531150	ME	GABA
720575940612531370	SLP	GLUT
720575940612531442	ME	ACH
720575940612532121	LH	GLUT
720575940612532466	ME	GABA
720575940612532709	ME.LO	ACH
720575940612533454	AVLP	ACH
720575940612533477	ME.LO	ACH
720575940612534056	GNG	ACH
720575940612534129	ME	GLUT
720575940612534641	ME	GABA
720575940612534681	LH.SLP	ACH
720575940612534933	LA	ACH
720575940612534954	ME.LOP	ACH
720575940612534990	AVLP	GLUT
720575940612535282	ME	ACH
720575940612535533	SLP	ACH
720575940612535758	LOP.PLP	ACH
720575940612536371	LAL	GABA
720575940612536725	ME.LO	ACH
720575940612536805	ME.LO	ACH
720575940612537061	GNG.IPS	GABA
720575940612537366	LO.LOP	ACH
720575940612537497	ME	ACH
720575940612537749	LA	ACH
720575940612538538	LO.LOP	ACH
720575940612539443	ME	GABA
720575940612539505	ME	ACH
720575940612539538	ME.LO	ACH
720575940612539545	ME	ACH
720575940612540074	ME.LO	ACH
720575940612540645	ME	ACH
720575940612541081	ME.LO	ACH
720575940612541235	AVLP	ACH
720575940612542634	ME	GABA
720575940612542742	SMP.CRE	GLUT
720575940612542873	ME.LOP	ACH
720575940612542938	ME	GABA
720575940612543146	LO.LOP	ACH
720575940612543254	ME	ACH
720575940612544426	LO.LOP	ACH
720575940612544790	ME.LO	ACH
720575940612544921	ME	GABA
720575940612544935	ME	ACH
720575940612544938	ME.LO	ACH
720575940612545010	LA.ME	GLUT
720575940612546991	LO.PVLP	ACH
720575940612547045	ME	GLUT
720575940612547225	ME.LOP	ACH
720575940612547442	LH	GLUT
720575940612547481	ME.LO	ACH
720575940612547697	LO	GLUT
720575940612547698	GNG	GABA
720575940612547737	SMP.ICL	GLUT
720575940612547813	ME.LOP	ACH
720575940612548325	ME.LO	ACH
720575940612548338	LOP	ACH
720575940612548886	ME	ACH
720575940612549171	SAD.IPS	GLUT
720575940612549349	ME.LO	ACH
720575940612549490	ME.LOP	ACH
720575940612549529	LO.ME	GLUT
720575940612549799	CRE	GABA
720575940612549802	LH	GLUT
720575940612549910	ME	ACH
720575940612551141	ME.LO	ACH
720575940612551321	ME	GABA
720575940612551594	AL.LH	ACH
720575940612552371	ME	GABA
720575940612552946	ME	GABA
720575940612553189	LOP.PLP	ACH
720575940612553642	LH.SLP	ACH
720575940612553957	ME.LO	ACH
720575940612553970	ME	GLUT
720575940612554226	ME	GLUT
720575940612554393	GNG	ACH
720575940612554407	ME	GABA
720575940612554979	SLP	GLUT
720575940612556401	ME.LO	ACH
720575940612556402	PRW	ACH
720575940612556438	ME	ACH
720575940612556441	SLP	SER
720575940612556658	ME.LO	ACH
720575940612556773	ME.LO	GLUT
720575940612557479	PLP.LAL	ACH
720575940612557994	SPS.GNG	ACH
720575940612558061	GNG	GABA
720575940612558358	ME	ACH
720575940612559341	LO.PVLP	ACH
720575940612559587	AL	ACH
720575940612560051	ME.LO	ACH
720575940612560150	ME.LO	ACH
720575940612560537	ME.LO	ACH
720575940612560611	ME.LO	ACH
720575940612560680	LO.PVLP	ACH
720575940612561125	LO.LOP	ACH
720575940612562525	ME	ACH
720575940612562841	ME	GLUT
720575940612563171	ME	GABA
720575940612563379	ME	ACH
720575940612563454	MB_CA.MB_ML	ACH
720575940612563891	LO	ACH
720575940612564135	GNG	ACH
720575940612564337	ME.LOP	ACH
720575940612564338	AL	ACH
720575940612565657	ME	GABA
720575940612565674	ME.LOP	ACH
720575940612565733	ME	ACH
720575940612566165	ME	GABA
720575940612566234	ME.LO	ACH
720575940612566294	AVLP	ACH
