neuron1	neuron2	score
720575941469723456	720575940628007172	0.712849
720575941601876470	720575940611926186	0.712444
720575941497846907	720575940605444809	0.735085
720575941471278455	720575940618144635	0.720916
720575941486688397	720575940617315189	0.791564
720575941520954615	720575940638946805	0.732548
720575941593103399	720575940622301191	0.764848
720575941493009790	720575940604337696	0.742407
720575941485502726	720575940623145876	0.754378
720575941439127125	720575940622029203	0.755568
720575941508545058	720575940609141257	0.705422
720575941478683555	720575940620473072	0.725137
720575941625885753	720575940620606580	0.725806
720575941505070917	720575940645207063	0.712905
720575941574583400	720575940632726436	0.691355
720575941464281357	720575940627196004	0.793013
720575941685508079	720575940610488213	0.719
720575941631648955	720575940625421242	0.710145
720575941439787983	720575940630625593	0.754001
720575941622377468	720575940610475994	0.722721
720575941666289651	720575940621306956	0.733359
720575941598094528	720575940646768419	0.733447
720575941581421151	720575940637119302	0.728862
720575941527695032	720575940627255811	0.725416
720575941477498932	720575940625665405	0.724302
720575941688731288	720575940613799218	0.769122
720575941508990674	720575940622089057	0.73984
720575941475473473	720575940617517622	0.741424
720575941490117068	720575940639784912	0.750356
720575941685680623	720575940626498898	0.744042
720575941614544915	720575940620375796	0.714192
720575941590758398	720575940627827599	0.725713
720575941429208457	720575940612142051	0.767692
720575941525540633	720575940639986877	0.7884
720575941478443650	720575940632787999	0.73507
720575941560561902	720575940625695269	0.73345
720575941443050154	720575940640642723	0.745367
720575941474235232	720575940634641303	0.739998
720575941590801960	720575940629175292	0.802003
720575941544781829	720575940626557214	0.767793
720575941689060982	720575940627397448	0.760046
720575941508279312	720575940622393840	0.709587
720575941563706466	720575940624010948	0.719839
720575941661271164	720575940625912397	0.712655
720575941504076453	720575940628356883	0.71363
720575941577556561	720575940608867339	0.730599
720575941632502764	720575940609479689	0.578779
720575941533496195	720575940619046469	0.747036
720575941535521112	720575940652662518	0.735686
720575941554726042	720575940626701886	0.742592
720575941538567293	720575940627502342	0.750586
720575941527264025	720575940640747683	0.74491
720575941625990602	720575940624949379	0.752278
720575941520736435	720575940627274984	0.751529
720575941472058635	720575940623010283	0.734148
720575941586800964	720575940632141643	0.750055
720575941633139872	720575940612941991	0.732112
720575941466825558	720575940618433073	0.737952
720575941641443173	720575940619642747	0.736307
720575941572137480	720575940631772367	0.755665
720575941414645396	720575940629421164	0.765154
720575941553326419	720575940631016566	0.725157
720575941449777274	720575940617976209	0.737637
720575941565648738	720575940637667726	0.735344
720575941505021253	720575940624407303	0.697705
720575941513721849	720575940616091660	0.702095
720575941526958724	720575940625059586	0.725095
720575941652275217	720575940626597960	0.742996
720575941596476805	720575940612941991	0.738135
720575941489377740	720575940627643691	0.754288
720575941401861923	720575940631772367	0.718299
720575941439665727	720575940635479950	0.738582
720575941536618689	720575940634185626	0.760909
720575941474797866	720575940611886554	0.741092
720575941495049086	720575940631785261	0.751434
720575941631183074	720575940625732227	0.72101
720575941529234635	720575940620961961	0.737969
720575941547432584	720575940621958527	0.740108
720575941524721410	720575940618186982	0.716395
720575941430802936	720575940623636979	0.732988
720575941615386521	720575940603886880	0.701417
720575941452964167	720575940615177383	0.712542
720575941593605483	720575940620455408	0.748221
720575941461941956	720575940634839964	0.737956
720575941553506331	720575940621564329	0.716156
720575941461477075	720575940653095926	0.719533
720575941465425942	720575940623530189	0.705989
720575941584151135	720575940626272560	0.765176
720575941640882719	720575940621996570	0.71903
720575941598718505	720575940648328580	0.751767
720575941565431047	720575940634065087	0.757558
720575941544142185	720575940607641867	0.761835
720575941353201200	720575940611663218	0.799063
720575941597308060	720575940630204098	0.719304
720575941650433521	720575940620145318	0.754146
720575941623496700	720575940615732383	0.705655
720575941546036872	720575940626257930	0.777322
720575941475449403	720575940624257770	0.692263
720575941573452104	720575940624257770	0.755326
720575941459141331	720575940627865768	0.746094
720575941410973355	720575940618751552	0.718301
720575941486809154	720575940611821334	0.739605
720575941537573618	720575940604268972	0.744778
720575941633451936	720575940633185619	0.713367
720575941562212242	720575940624226963	0.749199
720575941482647235	720575940641223888	0.746194
720575941449693818	720575940618160273	0.714623
720575941629808364	720575940614209576	0.738923
720575941509750226	720575940621259875	0.749749
720575941732878635	720575940628513015	0.776104
720575941514558355	720575940604907710	0.750075
720575941543392029	720575940611855826	0.78068
720575941458358086	720575940617519033	0.729099
720575941513721593	720575940638927960	0.732822
720575941587919671	720575940631148428	0.708755
720575941500523659	720575940624945808	0.752326
720575941484049661	720575940610468522	0.759895
720575941578691673	720575940620608950	0.756079
720575941472017472	720575940626384200	0.725484
720575941519682264	720575940624417427	0.741255
720575941659260752	720575940632915281	0.72975
720575941534419482	720575940626577490	0.723065
720575941564515126	720575940647938100	0.757042
720575941412378769	720575940638161630	0.753899
720575941487096070	720575940639072128	0.714441
720575941508937762	720575940616298816	0.746721
720575941499107041	720575940646508142	0.726105
720575941591932556	720575940630556026	0.735283
720575941432146273	720575940619857798	0.7318
720575941391387030	720575940626522696	0.746987
720575941611893677	720575940621110464	0.719433
720575941505132850	720575940605871561	0.75013
720575941622077948	720575940630567788	0.756313
720575941528293030	720575940626377093	0.744918
720575941574689896	720575940614552371	0.750829
720575941450713678	720575940618032930	0.770523
720575941461759501	720575940621343749	0.695335
720575941457206765	720575940620030885	0.776918
720575941537304808	720575940618561721	0.820928
720575941462028557	720575940650685305	0.788416
720575941612457645	720575940648313209	0.806749
720575941474727483	720575940628490513	0.779699
720575941628323897	720575940628694394	0.738434
720575941486747970	720575940622964477	0.760367
720575941554453275	720575940627740432	0.745075
720575941642289234	720575940617727793	0.739011
720575941491142350	720575940623676341	0.690823
720575941439880655	720575940621440862	0.760949
720575941450935118	720575940632404555	0.735936
720575941525829145	720575940620480182	0.723175
720575941542820956	720575940634721528	0.734022
720575941645557921	720575940632404555	0.730672
720575941542281757	720575940616476372	0.761991
720575941532990437	720575940623139610	0.733111
720575941547814068	720575940619073620	0.716961
720575941633155744	720575940616713355	0.739497
720575941584630111	720575940620718040	0.728361
720575941539640818	720575940616545695	0.744044
720575941525870246	720575940628830538	0.731788
720575941666250227	720575940617026260	0.747727
720575941459172336	720575940628213385	0.76095
720575941508616833	720575940614999336	0.810744
720575941644654280	720575940626626895	0.739546
720575941449971066	720575940632592609	0.76581
720575941560788851	720575940612697714	0.728653
720575941534000394	720575940635667607	0.774106
720575941632821691	720575940638900558	0.73851
720575941579043665	720575940623737831	0.768362
720575941542882140	720575940622440308	0.73718
720575941608222573	720575940625165821	0.755662
720575941533492355	720575940641693941	0.7803
720575941545074876	720575940619677342	0.736638
720575941578880089	720575940618082516	0.750953
720575941628234297	720575940626415121	0.725235
720575941438521362	720575940628464104	0.775783
720575941572824222	720575940628884183	0.732129
720575941591950988	720575940623133097	0.719886
720575941502522967	720575940625396226	0.77354
720575941471588619	720575940621771124	0.818126
720575941556743140	720575940615391638	0.728117
720575941515390611	720575940631379449	0.73547
720575941408834351	720575940612697714	0.765113
720575941611371484	720575940622162456	0.775012
720575941477453418	720575940627309297	0.74321
720575941482285507	720575940625579022	0.792164
720575941515300698	720575940625048638	0.754667
720575941428257455	720575940615391638	0.71996
720575941565569687	720575940627019004	0.716444
720575941632486636	720575940627988306	0.725055
720575941539413490	720575940623073205	0.741572
720575941516938412	720575940623237078	0.701325
720575941506662309	720575940614779030	0.714706
720575941514242892	720575940631933527	0.749457
720575941584761439	720575940611505102	0.720843
720575941614196755	720575940648360580	0.733662
720575941480059010	720575940619996598	0.741545
720575941650002709	720575940626416442	0.715052
720575941666268403	720575940616390237	0.704269
720575941595593767	720575940633617356	0.749011
720575941480568288	720575940626820264	0.781826
720575941599054272	720575940607301131	0.747412
720575941471601783	720575940622683561	0.699319
720575941649850133	720575940630112411	0.735861
720575941576854632	720575940612296154	0.717714
720575941514749587	720575940628308218	0.756026
720575941490550581	720575940631509110	0.749849
720575941612107181	720575940629620779	0.764795
720575941733040427	720575940636961647	0.769985
720575941553970567	720575940625969200	0.777365
720575941459097299	720575940625987059	0.804688
720575941557572516	720575940627373913	0.739254
720575941491822028	720575940647441187	0.743065
720575941557982479	720575940614190767	0.719487
720575941511236306	720575940630105687	0.737951
720575941517615470	720575940611098330	0.769953
720575941573950472	720575940619949878	0.832672
720575941505686807	720575940604929894	0.73842
720575941450746183	720575940621772148	0.762718
720575941595114023	720575940622110335	0.798593
720575941562221458	720575940642426357	0.798573
720575941624224876	720575940628318024	0.72841
720575941516256099	720575940617528693	0.728947
720575941547660724	720575940621390806	0.742028
720575941531449547	720575940628669562	0.729352
